,X,Y,label
0,0.4819258888604372,0.5377533206780196,d
1,0.4968131100317542,0.5358014978718959,d
2,0.48331276694071834,0.5702507987048027,d
3,0.5895171199192726,0.6805339834687474,d
4,0.5835167729075945,0.674432584207399,d
5,0.5944766621722237,0.6991904753924347,d
6,0.48841087063101607,0.5458645382445239,d
7,0.606676572771432,0.6726871115337538,d
8,0.5082001777634122,0.5672026919017563,d
9,0.5085753395985046,0.562693106610233,d
10,0.4927694912960773,0.5684199627005077,d
11,0.591910087840918,0.670610246612986,d
12,0.4938690906844033,0.6120020784024253,d
13,0.49743382251819623,0.616485663354503,d
14,0.584387868573615,0.6977145699147524,d
15,0.46330694632762714,0.5991419871045304,d
16,0.4959148080297707,0.6005432101056174,d
17,0.6200565903115038,0.6981588140603187,d
18,0.5189452146069466,0.5651299934479802,d
19,0.5737422980568484,0.6679611086013166,d
20,0.5196966235996094,0.5482567696171298,d
21,0.5839908969440502,0.6826395830288869,d
22,0.5817259891874349,0.6933967710493922,d
23,0.5872187117801947,0.6948046351153623,d
24,0.5754743368728481,0.6370860379690855,d
25,0.5988831445780856,0.65619628260516,d
26,0.5951089808807124,0.6651288415492895,d
27,0.6024656570647853,0.6615082271390704,d
28,0.5281379707669374,0.5855890699882171,d
29,0.48408152842653596,0.6266824720161189,d
30,0.5220952802563656,0.640471924962646,d
31,0.4469120542674888,0.4885472816149241,d
32,0.4893478801928174,0.5699446045792733,d
33,0.4893215078264027,0.5658773318300552,d
34,0.4943481474605651,0.5750993941569924,d
35,0.4577118817677076,0.49499371680110105,d
36,0.6078060529683007,0.7019631247213145,d
37,0.49471371658792973,0.5711121091943081,d
38,0.07919781318014707,0.15517629717969583,d
39,0.4858130917548972,0.574718973136096,d
40,0.5731929825258626,0.6969167517780677,d
41,0.46304117087540786,0.49842997806833966,d
42,0.4998059033100066,0.5659519059522881,d
43,0.5788282862159875,0.7218327675512582,d
44,0.4745271132036487,0.5684889665123039,d
45,0.5916812752598608,0.7105616359336675,d
46,0.45625499646332834,0.49107600150186026,d
47,0.4471344112462664,0.522475901968104,d
48,0.44492970022631506,0.5217731539292723,d
49,0.5270160270648705,0.611968308569173,d
50,0.5828035279252017,0.6140552905381131,d
51,0.44167938111734384,0.4877156111608526,d
52,0.6038792606532509,0.6985235879398357,d
53,0.4995916497182362,0.5968292316291752,d
54,0.5150270972636908,0.6169488330772144,d
55,0.48822533618209785,0.570676798798481,d
56,0.5112086731989688,0.6204060309340096,d
57,0.5903422341419852,0.6762096831121628,d
58,0.5188829497032525,0.5692291454430102,d
59,0.4073183635929707,0.48525621014038134,d
60,0.5974798158019377,0.7003009320401814,d
61,0.5996542489651399,0.6805989129951835,d
62,0.4854275515868439,0.5856952543099523,d
63,0.4992531456196624,0.5884332194333929,d
64,0.5261672216017599,0.6143962476291174,d
65,0.5309822523437067,0.5456521778333188,d
66,0.4966811480025095,0.517925845507661,d
67,0.5238460034442081,0.5500078714494123,d
68,0.5874650692114258,0.6809928178027211,d
69,0.5851125611717749,0.6827615914812248,d
70,0.5131118513903836,0.5515767079185674,d
71,0.5770414289649601,0.6522993281655807,d
72,0.47254914728975816,0.4795290642338258,d
73,0.5331957406257,0.5494521054641326,d
74,0.4982755794513345,0.613615876202975,d
75,0.4956262080719013,0.539328605850903,d
76,0.49470361665589757,0.6103651165174107,d
77,0.4785512255124017,0.5488275957340099,d
78,0.5140542947289685,0.6133987627998396,d
79,0.4901329162273472,0.5297035288273284,d
80,0.48130833439494136,0.5454180252698471,d
81,0.4802812139565087,0.5884917882632372,d
82,0.4962016234236045,0.5585769389482398,d
83,0.4540812703168984,0.5229353940287664,d
84,0.4154218079465547,0.4905746970228827,d
85,0.4941290835334724,0.5737813666990137,d
86,0.49713224716513027,0.5704850540156197,d
87,0.6366517891475988,0.7160531060647827,d
88,0.48064551735216854,0.583059408704112,d
89,0.4768385426272882,0.5844078876449181,d
90,0.6216532947026273,0.7114293861546467,d
91,0.47214192849403014,0.5970858607736536,d
92,0.5239799454337368,0.6256287899034392,d
93,0.5584493131021556,0.6426947306779442,d
94,0.625785745002023,0.6890285384544355,d
95,0.6185360006443402,0.6707221041863043,d
96,0.6191920099998693,0.6873283030370407,d
97,0.4482063544552888,0.5443457091756125,d
98,0.4471883129306774,0.48240041891477703,d
99,0.5358300833701815,0.562493194236402,d
100,0.5244738738162602,0.5630512396716465,d
101,0.443051243321817,0.49607343193887554,d
102,0.529248346365625,0.6193727361897121,d
103,0.6874443619010878,0.738532678173289,d
104,0.6194699896501492,0.6815331982318382,d
105,0.4984286674722145,0.5590491222927302,d
106,0.491740437929556,0.5972482774212486,d
107,0.4227856132608867,0.4966878162067001,d
108,0.5729459356024449,0.6782086968441599,d
109,0.6175097413198178,0.6772529982602218,d
110,0.5482867917483913,0.6099048680080368,d
111,0.4397218819598665,0.524155016489072,d
112,0.4550582292271308,0.4722125586436804,d
113,0.49854736677420064,0.5621368058450583,d
114,0.486290146639657,0.5643043721629557,d
115,0.49985178334359226,0.6426263884195427,d
116,0.4942452471582819,0.5574630095353031,d
117,0.4870784661589084,0.5607641410306152,d
118,0.458841413800148,0.5410713514894092,d
