,X,Y,label
0,0.31465995445294037,0.7323635386413372,d
1,0.32527126932909467,0.704719636029719,d
2,0.40081662903022297,0.7397369427408298,d
3,0.31125926928675607,0.7404895624383501,d
4,0.4103145814969059,0.7168003420895616,d
5,0.28933181932836216,0.7180538873254905,d
6,0.34428446858269657,0.7180149908975036,d
7,0.32803506848687325,0.6892320986633222,d
8,0.33779925601348837,0.752905705287921,d
9,0.33108872508812004,0.7336621606390895,d
10,0.34016758175915296,0.7304986351997034,d
11,0.32023205515596187,0.7186835926235927,d
12,0.33912476993841645,0.7365031454518474,d
13,0.2174747925167707,0.7300946026431951,d
14,0.21906410359051964,0.7192693241563684,d
15,0.22705166720486292,0.7243253942007075,d
16,0.32495432419965997,0.7084600082703271,d
17,0.21522705264072783,0.7227010718250084,d
18,0.3156693633535985,0.7362599355537753,d
19,0.2563444968143246,0.7271209628702049,d
20,0.27873516617622485,0.6993635345576279,d
21,0.294539542305322,0.7055302631668162,d
22,0.3113112744145988,0.6955518535432457,d
23,0.2536063606504375,0.7380406573192011,d
24,0.27855396967888757,0.7384397251804227,d
25,0.3503067632856697,0.7177344413834004,d
26,0.3674951603286417,0.7574551738048263,d
27,0.39474698993773893,0.7549358912957155,d
28,0.25915615770014366,0.738321000798457,d
29,0.3848058868693417,0.7060641705487738,d
30,0.37407429191979247,0.7304190001621296,d
31,0.33132750225276064,0.7319861909026413,d
32,0.27902685369198277,0.7371537154107757,d
33,0.26358294772170066,0.7499831747716579,d
34,0.26725857035976186,0.7499784214011587,d
35,0.30434339147327616,0.7402286300618124,d
36,0.287545035698078,0.7406752483500273,d
37,0.2929856182228563,0.7102750716319108,d
38,0.2336022357425782,0.7128832005309895,d
39,0.25509598745594797,0.7106456860018628,d
40,0.2824647088265053,0.7160790682922569,d
41,0.31191351158424463,0.7190201633615865,d
42,0.3454402276065772,0.7377165900834985,d
43,0.2786569902703959,0.7239265596287567,d
44,0.3222454834868256,0.7333041448605884,d
45,0.2769460532725131,0.7246016263755828,d
46,0.32573467375352905,0.7014556766556521,d
47,0.256115474729674,0.7325489535732705,d
48,0.2446049598771588,0.7234561021480617,d
49,0.2621449916135383,0.7456444469207852,d
50,0.232246980194031,0.7360734282815116,d
51,0.19174705497118316,0.7158641507878619,d
52,0.25105641579546634,0.733509015416006,d
53,0.32499684109254623,0.7331816628200225,d
54,0.3002744951575613,0.7303204107296364,d
55,0.3304082782648524,0.7300681590959526,d
56,0.3013349652333601,0.7444104914527833,d
57,0.3439153632578299,0.7361487141118576,d
58,0.31180025835498437,0.7508891604637928,d
59,0.2752548184461734,0.7450045304911419,d
60,0.314974960370492,0.7084400282077652,d
61,0.3212432420583564,0.702397467596565,d
62,0.36377724314115234,0.7216588486204878,d
63,0.36290743932785063,0.7056835154080494,d
64,0.2993445121192597,0.7262667307223094,d
65,0.3611765908443325,0.7517106281547259,d
66,0.31732512329073215,0.7384363049243732,d
67,0.3353011377134143,0.7231930465922067,d
68,0.2835398917426116,0.7136344395808243,d
69,0.2806426653108789,0.7079591928359232,d
70,0.24615331906952198,0.7103282654278555,d
71,0.30116903112172644,0.7336998138005892,d
72,0.2617994179134552,0.7341411210055497,d
73,0.26615139881949057,0.7377060318896416,d
74,0.2692594139728629,0.7345860744530558,d
75,0.262093852274657,0.7346181671735464,d
76,0.2813860357842338,0.7355571395910094,d
77,0.2270182463574969,0.7348508193168684,d
78,0.2791821349284458,0.7103599516973504,d
79,0.3275807217473372,0.7134885388641279,d
80,0.3245255864492087,0.7271324666443051,d
81,0.3369962186286851,0.7227767060185502,d
82,0.33680985858365076,0.7441484708206685,d
83,0.22659040079983328,0.7360242540752403,d
84,0.3259591286493898,0.756284967152937,d
85,0.2928738712434177,0.759795261890083,d
86,0.18756963400261972,0.7090422846975275,d
87,0.22224651550433439,0.7245863697927737,d
88,0.2491136944403709,0.7214004515979641,d
89,0.22635261603311785,0.7290375833209501,d
