,X,Y,label
0,0.032798596125551804,1,d
1,0.03326247719925568,1,d
2,0.041784385277965685,1,d
3,0.04504997728699711,1,d
4,0.048890874825729846,1,d
5,0.06970931859648977,1,d
6,0.04569816321214204,1,d
7,0.07907972613529368,1,d
8,0.09116472974536327,1,d
9,0.053952787925070744,1,d
10,0.036811028779323074,1,d
11,0.07801380366345456,1,d
12,0.07649729688447182,1,d
13,0.07217531403351207,1,d
14,0.0836606613980363,1,d
15,0.0836606613980363,1,d
16,0.06952049162648188,1,d
17,0.07901938034577394,1,d
18,0.07003955213752144,1,d
19,0.07764213235524575,1,d
20,0.08312356772173102,1,d
21,0.09206134257633036,1,d
22,0.053433756029599766,1,d
23,0.057679075476653296,1,d
24,0.06842916741860405,1,d
25,0.05639501283051551,1,d
26,0.07192952653204143,1,d
27,0.0529366903932007,1,d
28,0.07622532913620561,1,d
29,0.06111589580380794,1,d
30,0.06005648222969784,1,d
31,0.06583035028200468,1,d
32,0.07087461105888271,1,d
33,0.047224979904305076,1,d
34,0.066047059200811,1,d
35,0.058669306789336906,1,d
36,0.037888210802562106,1,d
37,0.046102274667303766,1,d
38,0.059850215612353264,1,d
39,0.04700294065720567,1,d
40,0.058747977275553254,1,d
41,0.05343911051154193,1,d
42,0.041469789035558646,1,d
43,0.04980241165420807,1,d
44,0.06240457666208199,1,d
45,0.06518094689665976,1,d
46,0.03764355524968033,1,d
47,0.1079186404880409,1,d
48,0.08341434282954574,1,d
49,0.06053013764363424,1,d
50,0.045922259928979026,1,d
51,0.04074980425979147,1,d
52,0.06958027567194724,1,d
53,0.06580031230380956,1,d
54,0.06278468893633138,1,d
55,0.05193288296802012,1,d
56,0.05885096626231512,1,d
57,0.054949300107915544,1,d
58,0.03556161518492584,1,d
59,0.04428075966814293,1,d
60,0.031103547110981622,1,d
61,0.06404243186474445,1,d
62,0.06558702763428481,1,d
63,0.09246727050953396,1,d
64,0.09930429214682146,1,d
65,0.05867349037031766,1,d
66,0.04966905028042512,1,d
67,0.08518524597496957,1,d
68,0.08453918353623746,1,d
69,0.03719920635638785,1,d
70,0.03844301549133966,1,d
71,0.08510771401457762,1,d
72,0.06300355126814505,1,d
73,0.05393325862474174,1,d
74,0.0446418072715038,1,d
75,0.04260245323158307,1,d
76,0.03763689233837075,1,d
77,0.040198395831023914,1,d
78,0.1088708377404285,1,d
79,0.06538216510874084,1,d
80,0.06737216782956434,1,d
81,0.08651919356506699,1,d
82,0.07521914327920454,1,d
83,0.0603030780804934,1,d
84,0.08481790305903436,1,d
85,0.06540762592464677,1,d
86,0.08611047150960704,1,d
87,0.07476731557373051,1,d
88,0.07349816357400174,1,d
89,0.06418953502582136,1,d
90,0.05978311353722254,1,d
91,0.08267989476878923,1,d
92,0.06266130636027278,1,d
93,0.06149660966244397,1,d
94,0.04127063917960416,1,d
95,0.10883651608213096,1,d
96,0.09063095960656331,1,d
97,0.09459024033356211,1,d
98,0.04759257098107417,1,d
99,0.05536658257710114,1,d
100,0.05349830213471474,1,d
101,0.0715011490073425,1,d
102,0.08452369112301428,1,d
103,0.05794066388508634,1,d
104,0.08761546903233908,1,d
105,0.04886115410125602,1,d
106,0.046579148401110215,1,d
107,0.04843538596380881,1,d
108,0.07981158533517407,1,d
109,0.0816707716067907,1,d
110,0.09614862895220566,1,d
111,0.049200344614914404,1,d
112,0.04098802374439292,1,d
113,0.05316872745489509,1,d
114,0.06180169228402055,1,d
115,0.08107222013581017,1,d
116,0.047090236607677305,1,d
117,0.080396496581147,1,d
118,0.03927336772716983,1,d
119,0.06736444759945392,1,d
120,0.0423589629425799,1,d
121,0.0412898723283639,1,d
122,0.04250163253845329,1,d
123,0.08245269987210224,1,d
124,0.05896714644229539,1,d
125,0.09081127710356363,1,d
126,0.06407611613924913,1,d
127,0.07150646459412513,1,d
128,0.09708926204934809,1,d
129,0.06515046610322017,1,d
130,0.04355845128319891,1,d
131,0.0721385774233555,1,d
132,0.050964668590829376,1,d
133,0.037452664268515345,1,d
134,0.05392941941677476,1,d
135,0.08362044163846039,1,d
136,0.028780582149229628,1,d
137,0.031155279717664963,1,d
138,0.060683483742185795,1,d
139,0.07769260805453915,1,d
140,0.07912175934085686,1,d
141,0.03708923885325199,1,d
142,0.0690120243908725,1,d
143,0.06496552720436088,1,d
144,0.04161946378494952,1,d
145,0.09233434932751727,1,d
146,0.052527676844836724,1,d
147,0.05587666826589677,1,d
148,0.048892566417939265,1,d
149,0.046797183264859044,1,d
150,0.05462202621132739,1,d
151,0.03667532381825711,1,d
152,0.08618049018516472,1,d
153,0.07015590396351534,1,d
154,0.07005221119433769,1,d
155,0.04963485809469115,1,d
156,0.07115186297856824,1,d
157,0.05857976749481408,1,d
158,0.06896552145555757,1,d
159,0.061681873745308424,1,d
160,0.09563918955321027,1,d
161,0.10261890598122636,1,d
162,0.0761602604327476,1,d
163,0.06277256908638895,1,d
164,0.07405169677703782,1,d
165,0.08522248775125718,1,d
166,0.03360518794991507,1,d
167,0.0977479386607536,1,d
168,0.06238166215449559,1,d
169,0.04519467580211678,1,d
170,0.045141719219066956,1,d
171,0.059829172395014174,1,d
172,0.04878611922643461,1,d
173,0.03905673521514064,1,d
174,0.05342135408890658,1,d
